"","R46G","G309S","S481Y","A583T","S25P","K102E","Q380K","G424D","W296A"
"AAP1",0.32027277317556,0.0838077842333824,-0.0231778402361833,0.189471992250233,0.216186932147988,0.0770085643442187,0.179922930358533,0.00495754535074511,0.76956439109772
"FSH1",-0.0536519716978496,-0.947983805666492,-0.565095013609504,-0.228493063278169,-0.205314630382595,-0.314808089827448,0.609166482526224,-0.237560888418837,1.05752808595022
"COX6",-1.16798969871756,-0.439630664295201,-0.177602340518398,-1.08770083390778,-0.824996656086725,-0.596501715203804,0.299342287679661,-0.351837161466015,-0.0940498108391523
"CIC1",-0.0144329499112033,-0.0384155953281393,0.238043026638298,-0.171140056965097,-0.34395180722715,-0.399151261891205,0.19068893777094,-0.248886749208321,0.41940416454554
"MED6",-0.453697837980187,0.69654325021725,-0.585286458751234,-0.259428283341745,0.948442291817159,-0.450749846581221,0.0216393365134451,-0.38603974330222,0.381413529490359
"RPP1",0.950610679670735,1.10777027108542,0.876588974904148,0.803980221048253,0.379409819993374,0.188189722312281,0.468405720179383,0.374160632039818,1.06159473511867
"PAN5",-0.211753441899077,-0.424065712823616,-0.414258046350717,-0.337240344162112,-0.205452012204802,-0.276775726905953,-0.208803533790242,-0.0755984379796111,-0.139497287247671
"SSZ1",0.151834891760483,0.0760049487431758,0.250469443728019,0.10794684542439,0.143447656922817,0.186001000980713,0.103082691133018,0.057737837705055,0.569915814768041
"RRP3",0.461660227659316,0.786346428339559,0.418078112883915,0.536692113444722,0.2450300181765,0.389005384573167,1.03533505242356,0.261658532613666,0.751582695072688
"SSF1",0.385899078684304,0.404578553342873,0.415932272369428,0.149021484318823,0.206355156128296,-0.266504695393849,0.360781548653772,-0.0501344565309871,0.690585993677459
"DYS1",0.268933270374134,0.00162344802328107,-0.0193265548060708,0.237836374170378,0.282871742341268,0.118885064461651,-0.142636014749264,0.0946847170761345,0.750173124009688
"RRP4",0.512483613662884,-0.0243363706527759,0.0195009500290766,0.378900324162498,-0.274643812916953,0.53923798113723,0.390082944599619,-0.113567212217337,0.0400709139076838
"TRM5",0.416481640713371,0.356835349086737,0.366768517879542,0.267909031753103,0.140125298826423,-0.0540069443718885,0.470612974666732,0.0557390123748931,0.887965257920083
"ERG7",0.307645431290354,-0.099799130459715,0.10214864178219,0.256750103379094,0.242430944391632,0.510934909587295,0.135424684192131,0.0687919707313966,0.131838845722747
"QNS1",-0.187871725839301,-0.0966192641372459,-0.322120960788336,-0.187186474058993,-0.0880538297822113,-0.285789256329004,-0.349528206423638,-0.249590380845984,-0.503311357896699
"PTC7",-0.0534371796099222,0.0617084215127441,0.125449173281748,-0.0725592415665837,0.137603582923447,0.19337825494701,-0.200715349651254,0.027197306801277,0.269469752141244
"NMD2",-0.266757512779566,-0.451715076110556,-0.0527442732668355,0.418564785447305,-0.336418535991172,0.0662611614353992,-0.211806343647819,-0.551527530666228,-0.414772679625614
"LRP1",0.319113552711876,0.282789098408834,0.532695121861227,0.258964520743824,0.0944807200505977,0.305333494648579,0.282914075592963,0.396671066706599,1.007633648893
"KSP1",0.0381911018705168,-0.225942094515631,-0.957948768448876,-0.359279489775787,-0.209043025806334,-0.817562118983979,0.0846004627675434,-0.211068775951386,0.652212494155709
"RTC3",-1.64745498341816,0.386528607434336,1.14261847939337,-1.04026904857045,-0.776208687120828,-0.453342034683402,-0.954749558816619,-0.121533607324231,-2.86354352450159
"RPF1",-0.482238263479069,0.0963884887781994,-0.749714777263137,2.33387973523973,0.101539527735259,-0.01077151990199,-0.863746879849831,-0.646278363306486,0.828274402903183
"GAR1",0.539480708052075,0.115527436175025,-0.021092798901698,-0.0721217979843551,-0.371202050361749,0.0665320646323515,0.684643170107567,-0.0227454724834715,0.586801108933013
"MSR1",0.352642108714385,-0.133880992640094,1.21107752410932,0.585950059636033,0.215764515236508,1.05712796044334,0.653971312527656,0.413199108538436,1.19753148468068
"YHR097C",0.577544707051924,1.14195772003641,2.10673894419599,3.29849072017516,2.12364268570006,2.35484220482924,1.72088223650366,1.3225770908141,1.05762126462625
"SFB3",0.20701904434884,-0.0895326558949598,-0.125909141594832,0.187185098255298,0.142909248850273,0.0768827151321787,-0.15128248656476,0.113585145577094,0.00611881053088226
"TRA1",0.0389680588162591,0.322298022134131,0.191679879669032,0.000940132755101075,0.297014388632785,0.190758548160833,0.0347984295138808,0.0360026309038979,1.02466588723811
"KIC1",0.575687504467361,0.561586627194924,0.501528290653393,1.13277267425699,0.877239595338949,0.834632805071525,0.620341731774051,0.487865104993496,0.0821658233981211
"SBE22",-0.723514018246362,-0.44718033018853,-0.735361130206378,-0.22731705607606,0.239113048495149,-0.056717246010308,0.398158836113474,-0.149236302278705,0.752465918252252
"GRE3",-0.964105011673212,-0.256081000849559,-0.0348681582526815,-0.630399727617327,-0.50037699312151,-0.305056599290786,-0.79883822953709,-0.209968404721149,-2.12252197282777
"TRR2",-1.52565840101191,-1.39599345924189,-0.963012411974368,-1.21873043399981,-1.42792211842978,-0.757700402866835,-1.01372121948097,-0.410549236569608,-0.493099795898399
"CDC12",-0.163375288083824,-0.253901087916553,-0.308172711321266,-0.158375052497501,0.00511101556113758,0.0383472946621026,-0.0895939237234415,0.000115760619916472,-0.180277094406829
"GGA2",-0.0648742711702326,-0.221058134891464,-0.252203228637921,-0.0348547147967935,-0.038185273926338,-0.0283543199389946,0.0525388168686689,-0.0168124830469054,0.276029136322517
"CTM1",0.0309487073569876,0.372494056227385,0.108020698654233,0.0525676806668685,0.337231910819924,0.177309485986356,-1.23768873648061,0.0245152334563059,-0.119412307907506
"UBA4",-0.0509779015931073,-0.0470347762329588,-0.0146981684687333,-0.14734155723221,-0.202869592785259,-0.157447983613391,-0.380933731686159,0.176602297534362,-0.199715191222211
"YHR112C",0.257644416880368,-0.527275848659404,-0.554821229916133,0.179276059879122,0.196703792051871,0.0575020841471989,-0.456939998297624,-0.10957924215694,0.158587690902692
"APE4",-0.39903038524238,-0.274629447181081,-0.217504882691962,-0.264990751108837,-0.155573294441986,-0.142983419552237,-0.240528165770179,-0.218490803526954,-0.478022290539606
"MSH1",0.701369064453679,0.96507779225227,0.913231468765556,0.833822724345069,0.810269727553294,0.67683727660636,0.798977785102696,0.43007120345208,2.71367358594449
"LSM12",-0.083085822022877,-0.132560222365377,-0.0035735485179309,-0.00924501652037435,-0.0642733645316156,0.110071564962468,-0.282642289842908,0.0120673688566306,0.37343931842674
"YHR122W",0.00867013948692019,0.0910776815021705,-0.149985323801541,0.10375295654697,-0.0168033167785531,-0.258124830693585,0.043200233469566,0.147755294670979,-0.105319129418582
"YHR127W",0.499538282606022,0.472445573090823,0.193228229590538,0.704174168169228,-0.0801137304177857,-0.415327910751984,0.486625291337546,0.13406133809557,0.645453486961578
"FUR1",0.990047746087711,1.35596540331666,1.3417648408286,1.06176414429578,0.36008180396626,0.368261775277634,0.499194335712964,0.278933545508732,0.360813116386947
"ECM14",-0.231548687529976,-0.233530830501302,0.00343370413964905,-0.126561469927626,-0.169040846776873,-0.0897597600378717,-0.21575654500673,0.00584352905111274,-0.0968870883817949
"IGO2",-0.274282292008074,0.689056227349706,0.96663327902478,-0.0220152751912899,0.608913801898716,-0.239111021359381,-0.670925166952028,0.871348400972614,0.298228888937562
"YCK1",0.156699180600199,0.188372914071763,0.0314620975598068,0.181834349820399,-0.0394476774994956,0.165117577000942,-0.140811327053893,0.353426033955557,0.439677605891287
"ARO9",0.228963559981384,0.425511313116491,0.716896961847791,0.397249568779202,0.115140620058344,0.363542594139588,0.599186062778838,0.21206705593125,-1.00497243295113
"YHR138C",-1.42318841801749,-0.54207738033476,-0.244069049031783,-0.78206518864765,-0.783061895610825,-0.400209216664127,-1.17001641158405,-0.365811011140082,-2.12573153389405
"RPC10",0.511227204047497,-0.345475911763259,-1.00959200141765,-0.109635879939798,-0.893694540025052,0.361895995785304,-0.0759737158519123,-0.995412372493711,-0.246144604137125
"CRP1",0.0508153250901415,-0.0939746242024881,0.0610029809143775,-0.161436538874259,0.0343866055992983,-0.0382252080633876,-0.0414012897954166,-0.0719941709922907,0.410980944806894
"MRPL6",0.633410960747398,-0.40268989716936,-0.194578855788798,-0.0174448996453584,0.175065388191161,-0.417303220893295,-0.719351516532321,-0.186512074673182,-0.0205254128664798
"IMP3",0.422555011485887,0.581643658481223,0.519049379105596,0.368785467823891,0.140022462409799,0.0471596176848337,0.915597395050412,0.0832078088520589,1.45675201409672
"KEL1",0.492786272013763,-0.0249645191479715,-0.227058126936143,0.339249872493671,-0.00846695478393755,0.283844673313371,0.04562278429405,0.0954873136633125,0.394099015767896
"SOL3",0.183490438991864,-0.306646240531865,-0.141366340035013,-0.0147710634526277,-0.000335301550329348,-0.0626935586828345,0.228596005194859,-0.0012080325204451,-0.162132703664241
"PRP8",0.357132613077823,0.372082124446372,0.180808255231629,0.445797174542729,0.964930874735156,0.20293812801722,0.189041599030872,0.0969197440538245,0.677330305925835
"DBP8",0.418934387632326,0.289031275195445,0.493506178590621,0.313137626954905,-0.231184513860526,-0.148126696974106,0.38890874168553,-0.059127392358139,0.809422358654338
"NMD3",0.563722739532004,0.881179718754591,0.626946633958987,0.468471991522307,0.377332745344411,0.238515208211698,0.446946394964158,0.145012538539781,1.25947718472377
"ENO2",-0.165916320142237,-0.308721853017474,-0.190442299099885,-0.138963862996022,-0.0296709960375949,-0.0577318184342701,-0.246242448622958,-0.0683220479712219,0.460531492718658
"FMO1",-0.75813777457423,-1.18455157338013,-0.857612421163207,-0.820065393485184,0.142626314505492,-0.104861551359985,-1.09440029164985,-0.535791591059265,-0.665601250363959
"OYE2",0.0558685394942913,-0.379671174655787,-0.104375699383169,0.150835075983405,0.410703491030652,0.337909842832801,-0.307692240935065,0.0613236615331409,1.14407772797847
"GND1",-0.35229224527253,-0.550596346405953,-0.209215877423738,-0.194983832208059,0.156946223758656,0.284594181331588,-0.27938721405674,0.0869418774124,-0.536489687029551
"GPI16",-0.45171887284814,-0.0804934047856385,-0.608933090209444,-0.677352677680272,0.171367633771968,-0.291331212700563,-0.732716027783802,-0.560365250845276,-1.20137091382939
"ERG9",-0.237277240555684,-0.13961682564921,0.0484516685685072,-0.328919189076199,-0.0591236718989947,-0.053794816778602,-0.291381301936269,-0.444790110921687,-0.767689780040367
"CTF8",0.576977410255516,0.494098944982674,0.744060109342733,0.43788255023026,0.0915802913569443,0.192564953468146,0.380283520677565,1.4665349480517,-0.231161714067365
"EGD2",-0.0311965307307887,-0.0399378429887882,-0.121781147016332,-0.132989003557899,0.0181130739128506,-0.0226528669993975,0.0165670204925554,-0.00704102574568211,-0.245282902648956
"UTP9",0.316265760390056,0.668755231218142,0.281162950845175,0.308894313058413,0.174730817674192,-0.176764908706055,0.453395412644976,0.0283838200622988,0.424296568401495
"RIX1",0.781830281661353,1.12941068549557,0.753292934762463,0.587175067717855,0.486385190914344,0.0424034306760497,0.677389714315154,0.202126489921877,1.13609126236165
"AIM18",0.0224978810028382,0.68715750436273,0.19136876567088,-0.104371079026517,0.146377176792488,0.157526566664185,-0.310170157387734,-0.375050681345588,-0.460854330268809
"AIM46",0.348393841186617,-0.237354218017998,-0.618506402108906,0.0804046807111511,0.354191005939814,-0.0625529639719637,0.642054951866875,-0.186725578057519,1.7400754208846
"RPN10",-0.0993089907878719,-0.103349342262707,-0.198125449119949,-0.0629765522238444,-0.200357808995015,-0.369031088321453,-0.0166994165467891,-0.0903886607327493,-0.222021311960351
"PPX1",0.00679993188517969,-0.14334733467653,-0.0943929026585053,0.0367508645626557,-0.294250911548783,-0.343385881649244,0.0118861516695858,-0.137807666125397,0.0200964597355728
"YHR202W",-0.699373754123251,-1.15136308969911,-0.748444657785559,-0.287620218357439,-0.723148102360494,-0.310356176060026,-0.848153534769335,-0.225162010696927,-1.2553985073471
"RPS4B",0.118677782728291,0.120119519121296,0.119607156735754,0.0145735185567943,-0.0287147170550099,-0.0301427915679184,0.15680183374571,0.00810347236248532,0.124169958414797
"SCH9",0.225979446061096,-0.376269826451423,-0.154582876872109,0.0987949830290766,0.443874333581959,0.518971922986921,0.310127353717565,-0.000679815125845806,0.496757666806364
"SET5",0.0818780614298475,-0.381044441018595,-0.632639641924616,0.178374022398721,0.48821924749134,0.0745407429366587,0.646928396168509,-0.300471427485999,0.189781219809227
"BAT1",0.0358560066786424,-1.00121079869574,-0.523273452677842,0.151054900575012,-0.117420853896967,0.0687911637161136,0.426666356771292,0.0697462217553912,-0.7250602129836
"CRG1",-0.201838339552705,-1.47401916441095,-1.63771616316615,-0.900765506137351,-0.100107886233509,0.289208609852732,-0.635006554376723,-0.405491617078265,-3.92764663774952
"PHO12",0.78596561985837,1.19292215550804,1.10678870110627,1.15527685828806,1.93197008690136,1.33399553964371,0.917814317406286,1.0219659097704,5.89099169103265
"IMD2",1.77425139583734,1.66323958239095,0.28236083937443,1.40652188872224,0.739652128619124,1.08507455522695,1.3563111140211,0.116821857712338,1.2866214022809
"YIL002W-A",-0.0154393864386435,-0.028338819463098,-0.363636885041878,-0.0885122619486118,0.277084942544739,0.0150665977935383,-0.337180088166512,-0.207500722497539,0.931300714984573
"EPS1",-0.18402327107971,0.502278410142349,-0.120212266515232,0.10782984155972,0.13262864455718,-0.174486670176229,-0.0223159301846536,-0.16275243488073,0.337998422697016
"NAS2",-0.27170699276461,-0.490602504399895,-0.358759696920941,-0.224526849596238,-0.307381671115365,-0.226085839535646,-0.59306363576513,-0.167190419151986,-0.537810759532135
"DOT5",-0.43081175349543,-0.435165577866258,-0.559867662669841,-0.409648835611421,-0.126678048764507,-0.178706492641062,-0.557434319638553,-0.18666649056993,-0.126749098180472
"VID28",0.103159188768807,0.204565968875475,0.284100756488467,0.204581431592505,0.134902738995024,-0.067988779525372,0.16766096667974,0.190630780109725,0.625844312704764
"RPL2B",0.0946401571648465,0.302246909558967,0.159346397890019,-0.0764364349338464,0.0534920664256973,-0.0941322754906295,0.129344385404302,-0.0692546733276416,0.164701565784561
"HIS6",0.661293446995405,0.303057349292114,0.314258773146609,0.463619904017097,0.1530195731752,-0.123591185876638,0.147171673586509,0.219928229818755,0.667210323687435
"RPB3",0.121261141373438,0.177798854495787,0.0896381320062289,0.100657485028712,0.174877401533923,0.0812703317008321,0.0695892073541735,-0.0583853824099023,0.048989970283678
"TIM44",-0.0855086282531516,0.225785116073641,0.0228892874048228,-0.136210522972398,0.154401492642855,0.110308003736048,-0.424558663564007,0.0148021467294264,0.13873292034171
"IRR1",0.106759610425694,-0.236020976130838,-0.558606212833098,-0.57130352499674,0.279026322222343,0.00678120511503266,0.311586215735822,0.0789708944644296,0.0012617609068073
"EMC5",-0.153891252229823,-0.587313755693309,-1.09424514932686,-1.06474644396328,-1.18764277527836,-0.356280126241131,-0.393628732668464,-0.609561630962318,-0.738385550454755
"SSM4",0.254839203915669,0.598396032049006,0.141829036885408,0.26362748126456,0.367041823959429,0.12916544422238,0.00554378328246941,-0.148264508487724,1.03099264870886
"BCY1",-0.479457854669651,-0.0484073184459,-0.0758796756988325,-0.31935192445312,-0.308494131129908,-0.148809546420122,-0.596996307152477,-0.0880998201098571,-1.24437285201864
"CAP2",-0.110504229537622,-0.296364787786413,-0.0249366195187761,-0.0806342180855921,-0.297882414463505,-0.0968593735306911,-0.286101460394065,0.106475859850406,-0.598902154050943
"CKA1",0.80202279598354,0.555306578733212,0.40986238507929,0.754596452329807,0.269125631333775,0.200708922700805,-0.276705776125418,0.0990937591220167,-0.0845655237417269
"CST6",-0.00414202290840393,0.428142122423107,0.589474671087558,-0.0903488176004075,0.513429601376927,0.5290227076962,1.15396686420426,-0.204452401283156,0.273724799112653
"NOT3",0.163060261413012,0.125000941895113,0.0207752785868571,0.484254795358225,0.208359683612972,0.108759931565523,-0.100894490439249,0.178233452567646,0.469403886467148
"GVP36",-0.279248105009479,-0.0880964258558734,0.103264556106776,-0.0991369102357851,-0.175085133376548,-0.00342776344300333,-0.303843368610512,0.105946150137971,-0.474222394711305
"CBR1",0.0595664565874863,-0.233827586919297,-0.33478897333633,-0.154194431413703,0.220017841872711,0.244554567675607,-0.119579875265391,-0.0859572603555883,-0.0953994337237667
"AGE2",-0.297547048200968,-0.490690870794833,-0.171628936793159,-0.287727085526512,-0.247870025005152,-0.316621779864796,-0.25670436429893,0.0523264640032366,0.194479912123139
"NEO1",-0.00548326033384683,-0.602055505731432,0.0265367387646087,-0.33824819217411,-0.602909177786447,-0.194177228100916,-0.145866764924591,-0.540829610670151,-0.216597561478672
"MMF1",0.476213592348248,-0.0951868340459328,-0.0102203862772399,0.352190490584512,0.156470559146275,0.108290700258284,0.1860977929631,0.124451054132532,-0.812250989471643
"RPL34B",0.237028099955484,0.428173069364504,0.200182228198535,0.110717100836172,-0.0114324158681356,-0.13457630714786,0.113341981311073,-0.0360935508654912,0.337710872586399
"GPP1",0.171849069578609,-0.388445874622263,-0.0740707097265307,0.24430594203206,0.476749310138405,0.179695755128812,-0.56526104617479,0.294685440571389,0.905081247634147
"SNP1",-0.82653170675119,-0.552951402166578,-0.701328485000698,1.17483157245995,0.585050861428901,-1.72224259160771,-0.338377185228609,0.290350062061748,1.45100673741137
"ARC15",0.117195528938314,0.0410370796383184,-0.0249052894508672,0.214656483613009,0.0834798249406958,0.117546133506945,-0.22900084461936,0.0219595822349028,-0.383146493487747
"YRB2",0.262594156082049,0.0613610837929386,-0.697250676004241,-0.432725456740016,-0.364942470566508,0.296668936155807,-0.0893914562643694,-0.195051730465128,-0.245268910696364
"EFM4",0.594821797408144,0.813974050333542,1.04451848729102,0.534880791626886,0.280376266241674,0.13165478354798,0.475903960837488,-0.00620171003268055,1.11063359674578
"RNR3",0.342457335850781,-0.164575575663768,-0.316665205904041,0.350153547883803,0.447785182458578,0.146659166212281,0.539498689693058,0.186027943892032,1.10217165316719
"SEC6",0.950390887059047,0.405666842358055,1.20147391937007,0.0105746301720515,0.283828754110147,0.759198413237314,0.635694274971129,-0.0838875963855159,0.788218670879075
"RPS24B",-0.162490651584392,0.0691085783942,0.0760333082835558,0.0930683361924523,0.064607711926044,-0.156534389586419,-0.120250981631301,-0.221802555118678,0.221727989827627
"MAM33",-0.783479053294677,0.148517654252501,0.257059788045677,-0.344621806967183,-0.0715700307145966,0.29080708749937,-0.881174538896669,0.182595982895727,-0.0864820664100634
"SER33",0.208166414033503,-0.633812563160937,0.0702150706531484,0.0419639387960373,0.16801237654936,0.368206638055849,0.411622083433461,0.18523645713746,0.903298080372601
"RPN2",0.0151274898260887,0.139476533591971,-0.0559912803474241,-0.0305962973408178,0.033192469979177,0.00348411556617734,-0.0688132433602817,-0.0313799068771381,-0.262753687992749
"SEC28",0.08368496973155,-0.0230328013767256,-0.10507879374396,0.0452055608238595,0.260898896778503,0.0321426453403468,0.0164606578067534,-0.0172759457833571,0.361062227139673
"THS1",0.152866884903798,0.0037593439423631,-0.0565026634369907,0.104119994528354,0.15014380546328,0.10068279565149,0.0150900876889928,0.0782527958748993,0.229420883929613
"CAB2",-0.0146452535665738,0.0704922201511557,-0.0379398855784849,-0.041308666085893,0.283912158292701,0.15989685841776,0.0217296591722089,0.00145786793941483,-0.205195455624406
"SDS3",-0.836317755949501,1.00917205950915,0.70521977604583,-0.720628508280122,-1.33047584683273,-0.55161086906676,-0.466601712353803,-0.742124473397308,-3.54799104319612
"UTP25",0.49453482994409,0.301446298288671,0.215994212231106,0.425740683384149,0.477487400928077,0.145293178443925,0.282420234234763,0.075657607890335,0.947750377979286
"RSM25",-0.67441252219885,0.0295588143311214,0.140237440816687,-0.59945659632838,-0.0776192384723409,-0.0701812467111367,-0.0156140153384428,-0.203031822069715,-0.0686640315751603
"LYS12",-0.0397149875842189,-0.660932933264569,-0.513569854531198,-0.225649278228673,-0.390897960640356,-0.0842690540320277,-0.270680958561019,0.0504819148438465,-0.0916109017878242
"PRK1",-0.0686980308053684,-0.272434714959939,-0.235096475555149,-0.445148147015853,0.0782394558549271,-0.0791990897745976,0.0162475774570758,0.280000420940723,0.0651640989615032
"FYV10",-0.178921927276541,0.0222049087043317,-0.21275162640023,-0.203720572951987,0.331305871810926,-0.0672253431234324,-0.241624559686819,0.0996516117851698,-0.905018863735013
"FMC1",-1.06280926133584,-0.319689345490328,-0.376528641066479,-1.01016899839946,-0.462995115319732,-0.346810236478415,-0.701129166948839,-0.340535699681059,-0.777147618411085
"DPH1",0.418486425964982,0.720321705398018,0.272063722377251,0.374346789251351,0.477127485680573,-0.00672312822664978,0.334533274333811,0.0808765764772907,1.10857820852288
"SHQ1",0.0552211707602659,0.0297109544739271,0.208020699461567,0.255007757883266,-0.312297160475531,-0.238844592328341,0.0739995124380712,0.0777196481301061,0.833003249604591
"PFK26",-0.208361406006464,0.000183779491692349,0.0616543704291814,-0.0752605400490829,0.393216172137603,0.907228839954964,-0.928210329802994,0.243747050716252,-1.83402811469611
"YIL108W",0.298820046649094,-0.524442288305078,-0.38821264046884,-0.0137291247377149,-0.0306494051239099,0.128585599485351,-0.314989373105171,-0.050090015170003,-1.98101192647193
"SEC24",0.200459463370919,0.206072730560209,0.049298475690847,0.154201987446619,0.10625015320732,0.0130480345149664,0.0213133854092931,0.03184252255679,-0.133910693234437
"HPM1",0.406025861998401,0.201236258463222,0.25410173157324,0.245665662870785,-0.0967013069135199,-0.0457925853406884,0.408107446935993,0.0800475162822565,0.0447195432805891
"NUP159",0.42558787806221,-0.127498490379473,-0.0184423867360834,0.443823990570838,0.128220297678428,0.16444384385078,0.129823684867063,0.245597232314136,0.346572143103558
"HIS5",-0.150070354897821,-1.78273751158945,-1.27551728075608,-0.187267794372111,-0.72703044511605,-0.254482774564345,-0.353349159808612,-0.103690197158418,-1.19881483038516
"RHO3",-0.208668011695352,-0.292890942128381,-0.101749317923616,-0.0500104361556133,-0.086222338123644,-0.110380625420269,0.331852513630938,0.282521756013882,0.797993705435257
"AYR1",-0.626126884641298,-0.0965825712920108,0.0473143902049067,-0.321348168505743,-0.495990682782484,-0.108356273606606,-0.38583375991622,-0.0619631604974096,-1.69647120428093
"KGD1",-0.6832831963412,0.189670118554258,0.220320524055388,-0.346671670078084,-0.493176017216758,-0.318977734671904,0.46590471624695,-0.180072315347193,-1.06067158206809
"STH1",-0.341298800944674,-0.085829781768755,0.83723829503429,0.497531242013839,0.535198418511094,-0.0175469726371169,0.382427207247105,0.719483852531983,0.0552485834221592
"MET18",0.206009875221916,0.324563208959084,0.294346279461905,0.141061442945638,-0.274588706575496,-0.193100483462697,0.164147711291886,0.03347648152657,0.109238509629645
"FKH1",0.0838347800453576,0.896429231737667,0.00809332717915012,0.00447063834518957,0.516320106240126,0.71955438428283,1.16847454693567,0.806757070080714,1.4304136198538
"RPL16A",0.094334063440197,0.308289795799936,0.36852910518741,0.256187244697717,-0.157263446141783,-0.222732404768081,0.173473698915053,0.0735318303623025,0.511119127288598
"VHS2",-0.740930886319994,-0.355597416438101,-0.484336902422367,-0.701555027510395,-0.340193301881136,-0.163558032320037,-0.388453737323932,-0.196575804830129,-0.397282172050087
"OM45",-0.869155525687201,-0.37646243126855,-0.124693946925404,-0.461938813305114,-0.471618266169557,-0.337904978985595,-0.895839813316812,0.00258203805803703,-3.02292808130669
"TMA108",-0.0825505853066737,-0.0202404821053506,0.495068469877822,0.0613386095831601,0.275960459654325,0.37883245015837,0.571528608209828,0.259032538554759,0.400182807817028
"TPM2",-0.161308122763355,-0.722173303576643,-0.24237537951387,-0.00906127893716047,-0.444626979880169,0.255734407724784,-0.14008862348031,0.198995800723551,-0.627159346180584
"CCT2",0.210818154221325,0.286362630792766,0.106718634885731,0.173844363321635,0.127665224317365,0.0672253538464922,0.176182152741053,0.0674172688777759,0.361099589106388
"PAN6",0.390300145029723,-0.0835063802833176,-0.0648718118396481,0.36855979317059,-0.1369748484491,-0.0207244714608024,0.0306792513123746,0.0823696580074511,0.206259789809152
"GUT2",-0.37131840520501,0.632802640201113,-0.752376999650842,-0.189426456191306,-0.0526667950491344,-0.69585521982437,-0.296472350062267,-0.428584005496308,-1.49691744421474
"POT1",-0.0510441592404973,-0.189207749979548,-0.491779496309153,-1.00152192057797,-0.274960291751647,-0.0577636966332626,0.126280139921317,-0.165379197429477,-3.42165354387551
"YIL161W",0.599702034896634,-0.0704987733662641,-0.988816962588864,0.856634367941208,0.318834629321824,-0.596102852484343,1.61665005737284,0.471247131647626,0.369856201471617
"SUC2",0.305059600431584,0.18120256196039,-0.214897096785755,0.326188449778435,0.326446784900767,0.0344639049027045,-0.320317847835721,-0.0792664392101941,-0.767870672864881
"IMA3",-0.39310132928815,-0.703314831114035,-0.00717921478457129,0.308634355064701,-0.030235865907887,0.150192461149938,-0.631969568903248,0.350752169850562,0.0606782816633746
"YIL177C",-0.0212197017975555,-0.00189114189539907,0.0417468829062386,0.0112954724975829,0.256812069137986,-0.164398141684106,-0.511579492416079,-0.462605289287119,-0.148609788851847
"SGN1",-0.403205990983327,-0.273909702969767,-0.107295149492394,-0.251810453129565,-0.310097287933122,-0.189649852493552,-0.0581465408172086,0.0994141167015812,0.514951657442872
"AIM21",-0.170806928434715,-0.0572989085770459,-0.0558312618160883,0.0293528951981656,-0.443855971337573,-0.154084261756232,-0.568064565960668,0.107814340874494,-0.264997903433244
"DJP1",-0.276830902831218,-0.364323221483506,-0.349829764798663,-0.287779780577193,-0.219511970483619,-0.035084166927561,-0.533725374790688,0.0768984802942079,-0.599726523549069
"PAN1",-0.277524026847189,-0.185294255783045,-0.0390531401270486,-0.0841503122352165,-0.216790459401334,-0.0579528997766907,-0.0917296493577311,0.0514778805793092,-0.407579875625849
"PRI1",-0.074562823619889,-0.0279159922963004,-0.154625725750346,-0.123224525598843,0.134185294904228,0.140179368127679,0.149837960532853,-0.0912193133062615,-0.377529945401101
"MSL1",-0.308262056934304,-0.887463938950138,-1.04782153960598,-0.332647424522474,-0.484239587778074,-0.434401793505035,-0.658612862161689,-0.410645950826854,-0.306001113299111
"SQT1",0.177939353404241,0.203162569427008,0.580167050904915,0.201037094204942,0.0392505914470718,0.199215566900435,0.426059750189392,0.311414210869366,0.531116632234461
"MRS1",-0.295668627062085,-0.324794894363883,-2.160415037616,-2.12381167518904,-1.81265369480296,-0.855670361116683,-1.29707398482455,0.443758179191907,0.08081382494397
"DAL81",0.837962088009483,1.71700927487471,1.85771690589298,1.41381308151613,1.7940482170523,1.30552582450941,2.53122863459177,1.94619833049125,2.22044658474732
"YVH1",0.442129941489505,0.970667598277419,0.667186082237713,0.113740181069204,0.0382370920745601,0.165027488683062,0.556327690548933,-0.0185551266977981,1.1050300576396
"DAL7",-0.772886991719322,-4.22607114312071,-3.20044187027791,-0.558701266246707,-0.8475119948246,-0.387759517882479,-0.504904410274538,0.386819598254501,0.549966710781106
"DAL3",-0.979479516048222,-3.48154043687914,-3.07527130679422,-0.93990670814674,-1.30283871282098,-1.14909843913436,-1.10498107739312,-0.575756287171213,0.419580279149155
"LYS1",-0.689299246815388,-2.31614121813326,-1.63392434306528,-0.674397505929576,-1.2356365374262,-0.607920992836529,-0.74737199589649,-0.395160879170664,-1.25960353183291
"YIR035C",0.253684713455577,-0.157622868147822,-0.0617577659828292,0.127165763303495,0.198633673422499,-0.011857227126999,0.00434901713299141,0.0173490748955913,0.533591337096937
"IRC24",0.0989507666637692,0.458028596460053,0.201983478172398,0.212817034430682,0.316545490025995,0.314836630877533,0.399354118425133,0.301456328750408,-0.590699012937836
"HYR1",-0.573483060306629,-0.719969182367787,-0.487094766968269,-0.614130823090175,-0.39267251365801,-0.226167097748409,-0.335022806415896,-0.341899423618646,-0.991602045825221
"GTT1",-1.30759736588964,-0.912270349974438,-0.301524466553843,-0.851174918779108,-1.178889867598,-0.357683641983375,-1.38017136473384,-1.07199926838627,-2.19521376648657
